product_A,product_B,product_C,product_D,product_E,processed_at,cancelled_at,financial_status,person_id,billing_city,billing_state
0,0,0,1,0,2020-08-06 16:07:00 UTC,2020-08-14 10:03:22 UTC,pending,hSWcH+Y+AOg9yYgqxg3xmtXoUtiN9GRF8CtlHNICiSQ=,Lagoinha,São Paulo
1,1,0,1,0,2020-08-06 07:24:16 UTC,2020-08-14 10:02:56 UTC,pending,wf43aBhRd9pP6ZGCEehoj5bVhPIF4by/uxfXUpkNVd0=,Lagoa Formosa,Minas Gerais
0,0,1,0,0,2020-08-08 22:55:52 UTC,,paid,c8lQnKgMtES4HW7kChOhcbWanoWGLla0z7s7SEO8+0s=,Tietê,São Paulo
1,1,0,0,0,2020-08-06 19:24:24 UTC,2020-08-14 10:03:37 UTC,pending,b32ju4QahceURCBb+cOLVxr8EZObQS3fz2klbhu4Ahw=,Recife,Pernambuco
1,0,1,1,0,2020-07-17 22:54:53 UTC,,paid,r9uuY0pZf7OrLinIafM+3Ksn+08LVU38nockt2Ta32c=,Aparecida,São Paulo
0,0,1,0,0,2020-01-14 15:28:05 UTC,,paid,mtzN8zbSuSKbY2pfWKxoscO9gRftQ6BF7CCRY63mKvE=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-01-07 17:35:44 UTC,,paid,Z5VYupS8IYEg44IeTMxIk5zt1Ft0IvmFenZU4AKNnB4=,Cabo Frio,Rio de Janeiro
0,0,1,1,0,2020-03-01 00:17:10 UTC,,paid,BLsKEAYT1EBqNAdye0eC+N584a7wHkrL5v7frI34RR4=,São Paulo,São Paulo
0,0,1,1,0,2020-01-03 18:56:28 UTC,,paid,oXNY68cg/EXogWhWmd5KG3HprEbfYKdA62CuU1aStbk=,Belo Horizonte,Minas Gerais
0,0,1,0,0,2020-01-06 02:56:38 UTC,,paid,YXcgqV1z3VRIcfhVHcf6Vi3MXZKVrmVR3xWrTCueNMM=,Londrina,Paraná
0,0,0,0,1,2020-07-30 22:53:06 UTC,2020-08-07 10:03:40 UTC,pending,UVrnwnCc2UHRhfTB48zNlgfVhpou04kkCJg1r+VgskA=,Salvador,Bahia
0,0,1,1,0,2020-07-28 19:37:38 UTC,,paid,zOfWXaMfiTkqnGeNDrmgZTSidQyWRdseVHO0okqIDIM=,Cachoeirinha,Pernambuco
1,0,0,1,0,2020-08-05 18:33:31 UTC,,paid,zYRv86g3Xg6QTtH5O9/bCUzUXlOHcbFSGXSpRzW1J0s=,São Paulo,São Paulo
0,0,0,1,0,2020-01-22 02:46:12 UTC,,paid,j4DH8UQkhDpisnOLWdOeNJ9HbeFtOyokVrFxXDghdLM=,São Bernardo do Campo,São Paulo
0,0,1,1,0,2020-01-13 16:04:41 UTC,,paid,TCe7G6/iOzULBPQ+7/sLTK01Dai/5nuYuIz01dtwwgQ=,Santa Cruz do Capibaribe,Pernambuco
0,0,1,1,0,2020-01-17 14:37:51 UTC,,paid,D8U5rTHqlXHphoIMogxstQ62XyqdbZPRVkQ6UE++2fg=,Brasília,Distrito Federal
0,0,1,1,0,2020-01-20 01:21:13 UTC,,paid,Rglvuii0503huQ61+p5sNJdEbqJ7aYaSVPE4GTd1a9o=,Bragança Paulista,São Paulo
0,0,1,0,0,2020-03-31 04:16:31 UTC,,paid,C9MjIricq6WFSyjI7nG3KI2M8R3WoCNETiUnl4HTL3g=,Curitiba,Paraná
0,0,0,2,0,2020-03-30 00:36:31 UTC,,paid,AsB68Usoo3yHcM/CBCeKfAptHq1XCKy2pSNAwlQjyWA=,Porto Alegre,Rio Grande do Sul
1,0,1,1,0,2020-06-30 05:07:42 UTC,,paid,tSwMKinE8imIMtl0hYJgfVxNj8FCVty9u6N9twD9CyM=,São Paulo,São Paulo
0,0,0,1,0,2020-06-30 16:43:54 UTC,,paid,6h0N3fZhUf8l9zRUe8pzjNrfUHYhmVe14Wyhok8E83A=,São Paulo,São Paulo
0,0,0,1,0,2020-07-01 18:22:08 UTC,,paid,cJLRi6nD5RJHxzrxsLBOgocbzdw2e/ovmx+qbcge7ac=,Rio de Janeiro,Rio de Janeiro
0,0,0,1,0,2020-05-30 23:50:24 UTC,,paid,CyNWtsb6E0le4C2xFyP3KBXHzByC2qF8mLBN9QqG7RE=,São Paulo,São Paulo
0,1,1,1,0,2020-05-30 12:55:37 UTC,,paid,H3rPDQLN1+T9vt+UIcYZTvoxqBDepR5oI5Q8ULynXX8=,São Paulo,São Paulo
0,0,1,0,0,2020-05-31 13:16:04 UTC,,paid,ZGP2mtLaLqqKm54lIq6exRuix5SC2EtSzaYIBZx+33w=,São Paulo,São Paulo
1,0,1,1,0,2020-08-11 14:16:58 UTC,,paid,qa9I8161oCsqVOJL42D/mRcWF+x/91rEd3ZJjzBACAg=,Cocal do Sul,Santa Catarina
0,0,2,0,0,2020-08-10 17:25:29 UTC,2020-08-18 10:04:24 UTC,pending,UL6xagD8ZsfVmDa30FCVpE9NHcM8VTaOijk08nxfZCg=,Brasília,Distrito Federal
1,1,0,1,0,2020-08-10 02:55:54 UTC,2020-08-18 10:03:11 UTC,pending,z9JNdvKRuBNtIbmwtY48fhFJvWiKLn+GPn3YLeEuh3E=,Brasília,Distrito Federal
1,1,1,1,0,2020-08-08 01:55:21 UTC,,paid,CHv6g8lKHLgGQN6YNwwE+A18hsLI+Pymq1Dgk9akv2Y=,Maceió,Alagoas
0,0,1,0,0,2020-08-08 15:04:07 UTC,,paid,TX79OucP3f6sisZ5oelboiDELlm6rZJSQqvHLVJu2JU=,Guarapari,Espírito Santo
0,0,1,0,0,2020-08-09 19:31:39 UTC,,paid,bg8pm2vz5y+nJPUw7ErA4R3R6gc6wLk35zQ37fiFJY8=,Manaus,Amazonas
0,0,1,1,0,2020-08-10 16:08:15 UTC,,paid,lxVnECO0M32HuTMtMbpIqW6PJgBbGzvlbb/zqeHOGgk=,Carbonita,Minas Gerais
0,1,1,1,0,2020-05-23 01:27:36 UTC,,paid,NuBHl1v++0SLRjT7a+m6ysSn3q0NpbPDTXo+rEpEENI=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-01-02 01:33:25 UTC,,paid,xkTaFg82pBZxBl019Crr5lJWnVa6hsMaPDZ7CouqNMw=,São Paulo,São Paulo
0,0,1,0,0,2020-05-24 23:44:43 UTC,,paid,KLSnx50cqiKymqFN7+KGuFFPRTUI10cbV6pHWWEw/Ns=,Pirajuí,São Paulo
1,1,1,1,0,2020-08-07 14:02:23 UTC,2020-08-17 10:19:04 UTC,pending,8fCXxFYOmvYqb9gecmMWLvh8icByUJAsvkAiJWwiufU=,Volta Redonda,Rio de Janeiro
1,0,1,0,0,2020-08-07 14:06:43 UTC,,paid,dRcOoRovsBHR3foF2i8KbAIDHj56zZSSqo36DHOEA8g=,Canoas,Rio Grande do Sul
0,0,1,1,0,2020-03-16 16:17:49 UTC,2020-03-24 10:03:21 UTC,pending,tr3C1AzyJOW+USoNPY1fjpjeTQeXNTB9kfY3OAthX6c=,Contagem,Minas Gerais
0,1,1,0,0,2020-04-30 02:50:55 UTC,,paid,KoAOAI6l8A54v789c7N8fyOJSm0P30Fno1iYQMWhGlM=,Salvador,Bahia
0,1,0,0,0,2020-04-29 14:17:13 UTC,,paid,7YCyE5kAy59VGfSjWpExgiVgORGNwomDfocq29qzBy4=,Arroio Grande,Rio Grande do Sul
0,1,0,0,0,2020-04-28 17:21:48 UTC,,paid,JOuAcYJ2foo/wy7AKtskUsImUnlWQrSHcfoN5h6V+TQ=,Fortaleza,Ceará
0,0,0,1,0,2020-03-30 04:20:45 UTC,2020-04-07 10:01:48 UTC,pending,NLNDkhmTFKmah224Le51fU3aGD0vgPnRumc/NvM0/iM=,Mogi das Cruzes,São Paulo
0,0,1,1,0,2020-04-02 22:50:05 UTC,,paid,Lppqnx/Z/PyDGOwZZUKlrs7yz3sx/NKAYGYpMaCIWdM=,Caieiras,São Paulo
0,1,0,1,0,2020-04-28 13:55:48 UTC,,paid,ioKcu7np6M1JLAaoM0mGvzjR3yj7icqYoRCf18szTzI=,João Pessoa,Paraíba
0,1,1,0,0,2020-05-12 13:29:49 UTC,,paid,44/J6xbElaJx9hiCp2QIUq7r3AT5cMJuyyvrUpF5g7E=,Jales,São Paulo
0,2,1,0,0,2020-05-10 16:30:19 UTC,,paid,aKo7KJdK070f4hsfdbJeVGxcLd5UEvh9ucjsP1Kq0fA=,Campos dos Goytacazes,Rio de Janeiro
0,0,1,1,0,2020-04-17 00:17:47 UTC,,paid,570MpyRjaWzPX14R/QF/y6UJjbwr3AXM4UGqAbRN+jY=,Paulista,Pernambuco
1,1,0,1,0,2020-06-09 13:47:14 UTC,,paid,FNk3+4BLB+AUz4nM2WcP5GZ3siqsqlLRXH/2G6W2sSc=,São Lourenço,Minas Gerais
0,1,1,0,0,2020-06-06 21:46:03 UTC,2020-06-16 10:03:44 UTC,pending,ffAqqWZRRrjjlVNupty3FjW4WaZapzq6CWgZT1v8b60=,Lauro de Freitas,Bahia
1,0,0,0,0,2020-06-09 13:19:38 UTC,,paid,Ae/tDjHcuJLYy1q6bG/2bglxoTzd7HSXCacL6BJ2PRA=,Salvador,Bahia
1,0,0,0,0,2020-06-10 01:20:18 UTC,,paid,C0SGTsASjodXkM+yVPzWk5zqkNJvFIjr/rKjE/yEW1o=,Itapetininga,São Paulo
0,1,1,1,0,2020-06-04 20:01:07 UTC,,paid,Fd4es9TJZXBKmiD0/+5Oc3afH4jpRcOvatNlKuDk5Wk=,Gravataí,Rio Grande do Sul
0,0,1,0,0,2020-05-30 18:17:57 UTC,,paid,FSUVttRrwTr7faAcU7q7d30p36PlOV1YetvWyc7EX0A=,Teresina,Piauí
1,0,0,1,0,2020-06-09 15:03:42 UTC,,paid,ZjsrecGKCPicYzZGAW1PbysIeA8KBDZ6MPhQk5FK37k=,Santo André,São Paulo
0,0,1,0,0,2020-03-09 20:48:46 UTC,,paid,dlgHPm2UxJyz527dX9JUAvokQXc1Jg9yWvB7CftqFuA=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-03-11 00:16:31 UTC,,paid,d0//HhWzF/GQXYNUigR31tVY1JRYd1E9sBzQ873RQO0=,Guimarânia,Minas Gerais
0,0,0,1,0,2020-03-12 20:56:03 UTC,,paid,HSfbjoY5AsBSzYOvMhMYFkw7nEYRy7f3W/Zm7csz8d0=,São Paulo,São Paulo
0,1,1,1,0,2020-07-13 15:14:23 UTC,,paid,BDnxyXoQCoeRgBARJZ5BUhExpPDZ2RNkd+AvLEwVuqA=,Recife,Pernambuco
0,0,1,1,0,2020-02-29 11:15:16 UTC,,paid,IJFpgRRAB3GACaS19Fjw6ERTr1kKQW/eaquFcq+SZL4=,Aracaju,Sergipe
0,0,1,1,0,2020-03-07 02:55:44 UTC,,paid,sJEBY4+xlYa+jueMiFVUuSI9O9bK5QEvYjPI27on68Y=,São Paulo,São Paulo
0,0,1,1,0,2020-03-08 00:04:03 UTC,,paid,EYE9v+aCX0v8rVdG7qxG5rb61n2Qlc3SAdwtweWXBjI=,São Paulo,São Paulo
0,0,1,0,0,2020-03-03 12:29:14 UTC,,paid,Wzd8VvkMXPgysHk6MVFRe/ssm6whWFMOgCYIAsIbCF4=,Santa Cruz do Sul,Rio Grande do Sul
1,1,0,0,0,2020-06-18 04:43:57 UTC,,paid,21yH/XZV46hYURF/3UxwCduWMlxPbjPDSHG5IfrgJ/o=,Juiz de Fora,Minas Gerais
0,1,1,1,0,2020-05-06 14:07:52 UTC,,paid,+rZmr7YC1PNEYptxKNSpXItjYfD1Xs8YYV9/CSF9F9w=,Jaraguá do Sul,Santa Catarina
0,1,0,0,0,2020-04-28 21:05:55 UTC,,paid,s8+xNvfJ1LcrltJ5G7GyGBSBMiEG6qKupwhqeMkiDNo=,Lucas do Rio Verde,Mato Grosso
0,0,1,0,0,2020-02-08 22:27:08 UTC,2020-02-17 10:41:14 UTC,pending,OBXmhdQHwnUQj4tlR5U+nW3uBZQqgiM1hi8gxPtxl80=,Barbacena,Minas Gerais
0,0,1,1,0,2020-02-07 22:35:08 UTC,,paid,+AxC9OjUK9zH9RrurVhOVwNaOaFt2yDMAg9zZ4WNbEM=,Bariri,São Paulo
0,0,1,1,0,2020-02-07 21:43:07 UTC,,paid,mTVUDusZ5M7jF+z4KAuOoFeYut46BwZ4LFaYEtBzF5Y=,São Carlos,São Paulo
0,0,1,0,0,2020-03-11 20:49:41 UTC,2020-03-19 10:03:02 UTC,pending,eCXkoyX9PWDlZ3brTp6u+wcZYJl7OwhZukPiWUSR9zg=,São Paulo,São Paulo
1,1,0,0,0,2020-07-24 14:07:37 UTC,2020-08-03 10:12:50 UTC,pending,BPENMR5UbaHUeImY7lWRPU2p6qAgUamx+OXhIWVoPuY=,São Paulo,São Paulo
1,1,1,1,0,2020-07-23 01:20:28 UTC,2020-08-03 10:14:35 UTC,pending,qZzb5p70luqOvU5rCH5CY8ZGBMbznQP8ecbCryC9M4w=,Florianópolis,Santa Catarina
0,0,0,1,0,2020-07-29 22:48:25 UTC,,paid,qzl2F0HVqhbbZtCu0IT1Vs2i2uYyr5KbsZULuIY2fNw=,Conselheiro Lafaiete,Minas Gerais
0,1,1,0,0,2020-07-27 19:59:45 UTC,,paid,wC5STwUNbncXdKeXKKrnO05zEwrOA342T5ZdPmqEez4=,Recife,Pernambuco
1,1,2,1,0,2020-07-18 19:00:54 UTC,,paid,v7i8SnmETGl5GJMSJgHavNtqPRHDAr9y35keHQYxKTE=,Porto Seguro,Bahia
0,0,0,1,0,2020-01-08 22:33:45 UTC,2020-01-16 07:05:45 UTC,pending,zCUVsDC6KDbkKr8N+VzpUEe2qsFcbiOsv3ur2F7TSow=,Belo Horizonte,Minas Gerais
0,0,0,1,0,2020-01-10 11:53:42 UTC,,paid,JlxdWZqzOdWa6G9qP1mVmfCEAQCsaeANnIVtUbocduM=,Cariacica,Espírito Santo
0,0,1,0,0,2020-01-09 16:58:05 UTC,,paid,mprQFNTW+8rxs0P62jVfK7uGrpaKBacpkxJP3xWWnwo=,Cachoeiro de Itapemirim,Espírito Santo
0,0,1,0,0,2020-01-15 10:40:09 UTC,,paid,3TcFKvNnodlYGd2EaaUaCoAihr0D7UiDojmfWockzyE=,Carapicuíba,São Paulo
0,0,1,0,0,2020-07-17 23:47:37 UTC,,paid,p5RxxJobSdV1Y1pG3QgAYERsQS9kXMnYNAyu+zSuGVA=,Araraquara,São Paulo
0,0,1,1,0,2020-01-29 03:43:56 UTC,,paid,C7f9ayvSo10BaX9flp9hXspxsd2Ss73mxzzr+jKtcNQ=,Tanguá,Rio de Janeiro
1,0,0,0,0,2020-07-07 15:36:55 UTC,2020-07-15 10:16:12 UTC,pending,bIr6Ub3DbGN+TWVcUJdUDETNy4OrLoAmWVwkg0jKYVI=,São Paulo,São Paulo
1,0,1,0,0,2020-07-07 03:14:12 UTC,2020-07-15 10:14:00 UTC,pending,itRbi26RledOCg0y7+/wG1K81exsKUco3XMC+rpG3OE=,Foz do Iguaçu,Paraná
1,0,1,0,0,2020-06-18 01:41:20 UTC,2020-06-26 10:01:51 UTC,pending,HeXkLgIazM3Sftif5Wa9a4VFFzpK8gT9VBX1FjKCrcE=,São Paulo,São Paulo
1,0,1,0,0,2020-06-24 00:31:11 UTC,,paid,91hD5vpOyyZJvD1/+fz87Fb4EHACOOu/xqgTPLIsSSU=,Porto Alegre,Rio Grande do Sul
1,0,1,1,0,2020-06-24 16:40:39 UTC,,paid,z9pZGpWWspW7nUbOVLmlDqDmA4HSYXzPBwPcmk9TwCA=,São Paulo,São Paulo
1,1,1,1,0,2020-06-24 19:53:07 UTC,,paid,oxx5lssbr7Ks/BtzTlCR/sHHkpgTQxBHUE4QOesx/hI=,Guarulhos,São Paulo
0,0,1,1,0,2020-08-07 14:34:18 UTC,,paid,UnQQsHTZgiRBM2OVgScDnCKWuKQ18GPjBlMrpCBu4fQ=,Maringá,Paraná
1,0,0,1,0,2020-07-31 16:50:14 UTC,,paid,uJggHRTb0nEdVdK54uIHBDtDirEqYOWTEYkUHlMZqUI=,Magé,Rio de Janeiro
2,0,0,0,0,2020-08-07 13:07:27 UTC,,paid,zjaJWqYfd552vyyFtN3xtQgHJ6DIEbrLh+wSGHdebo8=,Indaiatuba,São Paulo
1,1,0,1,0,2020-07-31 04:58:39 UTC,2020-08-10 10:16:53 UTC,pending,XfGQNojGI2DoDq8A9ECypLH+85kc6aB8AyGEL4fFJTs=,Petrolina,Pernambuco
0,0,1,1,0,2020-02-09 16:51:03 UTC,,paid,J7ydHTfa8ModjVFFmLQ5gDw+wu8vxMQfNUe33roLqfg=,São Paulo,São Paulo
0,0,1,0,0,2020-02-10 12:41:54 UTC,,paid,vGBz15v9whJZ6Ze6QdYYvsYsFU0pXIpvzQi5Ame4zRs=,São Paulo,São Paulo
0,0,1,1,0,2020-03-31 15:02:40 UTC,,paid,U8R6MvfZ6mc6wH5f4hYeo0wa0jeDh+0V+T/uuxwTZiA=,Brasília,Distrito Federal
0,0,1,0,0,2020-03-28 16:23:46 UTC,,paid,/R51Y5VQUdzZp+DYxnNrau9KQwmMZw4/JnbpBTsuw8I=,Pato Branco,Paraná
1,0,0,0,0,2020-07-23 11:55:37 UTC,,paid,6ubIpo0BRy0ktv3urzO3ArFHgT+FfFCkdvu5qA91QmM=,Curitiba,Paraná
0,1,1,0,0,2020-07-17 16:25:31 UTC,,paid,R/gr5SgByhT3KZ0dUQVsjkH2fBHGv07esiQNGTm26Co=,Canoinhas,Santa Catarina
0,0,1,1,0,2020-04-18 01:56:37 UTC,,paid,As6vt0KbXlUaqNKdVApW3W0MafYywu0z3Q9pivDf8gw=,Guarulhos,São Paulo
0,0,1,1,0,2020-04-29 05:04:52 UTC,,paid,KPCGKAg/pFXAnV4xlNdNPpsFkRu+8P+A9639aTWNzM8=,Salvador,Bahia
0,1,0,1,0,2020-05-04 14:44:09 UTC,,paid,7vKyu1Z5IiryQVdHchP5RZc/0L0AFZh4xQDsJFYfqWY=,Salvador,Bahia
0,1,0,0,0,2020-04-30 22:36:20 UTC,2020-05-08 10:03:08 UTC,pending,WHKQksqzpmxn82ZRYeMYXcVwMdwVXPYQv7z/NvwxW7o=,São Paulo,São Paulo
1,1,0,0,0,2020-06-28 02:18:22 UTC,,paid,gAj2UWqIkDmBdXreMiP97kvZOYCYpTxr2luWMlt4uU4=,Santo Amaro da Imperatriz,Santa Catarina
0,0,1,0,0,2020-02-19 18:57:42 UTC,,paid,N+TLcvPRM1IcCzBvl9efyB8qmdXpMMjtUCLLRzjBP7M=,Rio de Janeiro,Rio de Janeiro
0,0,3,0,0,2020-03-14 23:04:25 UTC,2020-03-23 10:15:15 UTC,pending,kqh1bz9R1qu+vHEZLaMZIbT+1AqdNWc3x2FTsTXX7BA=,Goiânia,Goiás
0,0,1,0,0,2020-03-18 17:18:14 UTC,,paid,KsziBa0lkXcHhpOEpfsa5kSUtdMB3cEk2N7JL5KheRA=,Campinas,São Paulo
1,1,1,0,0,2020-07-22 14:23:32 UTC,2020-07-30 10:03:23 UTC,pending,AmMLlqFrsIMBnfimB+FuL7KkNeFs7uS4eXigkTk8QqQ=,São Paulo,São Paulo
1,0,0,0,0,2020-07-28 01:04:04 UTC,,paid,gGacPrgUats9Ip2166+PIUjNPzoVsXA42UgcML3MY7o=,São Paulo,São Paulo
1,1,1,1,0,2020-07-28 14:08:45 UTC,,paid,NS1yILAss1d/BSDv4qxQ0qSNm7LNEukcx7ZnexkW9Sc=,Jundiaí,São Paulo
0,0,1,1,0,2020-04-07 12:46:11 UTC,2020-04-15 10:23:43 UTC,pending,NwtjcTrrOM+2Nmz0H+ZsjdFC5roHNkor7xxRQMY3xoE=,Belo Horizonte,Minas Gerais
0,0,1,1,0,2020-04-08 01:49:27 UTC,,paid,9478yeswGE4AH/1l+7Uti44lf3f9nsOSqB6rK6awq1E=,Manaus,Amazonas
0,0,1,0,0,2020-01-11 00:21:39 UTC,2020-01-20 10:44:50 UTC,pending,u0b33XlHVoNF8oikJ7GtBTjTPeo9QXiK5T7SAZ8lnyQ=,Ilhéus,Bahia
0,0,1,0,0,2020-03-04 05:57:26 UTC,,paid,wJaWc2wQfkx6ERIJHSVT7on6p+etoHDAY4gtQBCbyaU=,São Paulo,São Paulo
0,1,1,0,0,2020-05-22 17:02:29 UTC,,paid,C3u6BHNQTaaxucb47ZP6ux+CHYCQsYmPW+EXBRRFHck=,Brasília,Distrito Federal
0,0,1,0,0,2020-03-04 03:05:52 UTC,,paid,F8tufYALupSN2UnhOn16h5IYHEhewFLfBLJdkovw/Kc=,São José do Rio Preto,São Paulo
1,1,1,1,0,2020-06-19 05:39:06 UTC,,paid,dIgBNyQ/5IyKDAUxqP1Qp/llC2LOaQ0gTqSXQAkPoQI=,São Paulo,São Paulo
1,0,0,1,0,2020-06-09 14:41:49 UTC,,paid,1p+mWP7Q1jS9bOOCSNgrEQRiEguoB+TwDwHQLr8QbKA=,Montenegro,Rio Grande do Sul
0,0,1,0,0,2020-01-27 18:01:46 UTC,,paid,vqlhvwFMuNrJAcb8hgu1TpibpFbQ7V/BRXLMuRhon3k=,São Paulo,São Paulo
2,1,0,0,0,2020-08-03 20:45:49 UTC,,paid,OlOp5MRCrzvawODYod+8JQzQPIwsShuZep0M3u7S9/M=,Monte Belo,Minas Gerais
0,0,0,1,0,2020-02-28 15:11:14 UTC,,paid,eA5+H1YvG33HgGAApYs4tB4Od5f5hk4UyqTN/lA/lJE=,São Paulo,São Paulo
0,0,1,1,0,2020-02-21 23:54:21 UTC,2020-03-02 10:28:49 UTC,pending,8lCISMi5pFL/UJGHv3miyM5HkEi0+9mv6nfl/IE3Rrg=,São José dos Campos,São Paulo
0,0,1,1,0,2020-02-24 11:59:22 UTC,,paid,YtRK0D00hlC/45xZ6C8diJfLfJ3aEQrf4cFFYu1beTM=,Tangará da Serra,Mato Grosso
0,0,1,0,0,2020-06-27 02:52:08 UTC,,paid,pOnKxAZGdbaCmvqMriYKFT/43mbjTsrU3vhtwNp7yik=,Castanhal,Pará
0,1,1,0,0,2020-07-09 19:30:04 UTC,,paid,arLSxcXYk2eCA4WGYAo+KtNTF3rTTuhP/jqlXqdpEoc=,São Paulo,São Paulo
0,0,1,0,0,2020-04-16 21:00:48 UTC,,paid,47p2xBq/Oh0Nzrx2m7EL8lQ+ROrBeGHs1BM0Clxd2lA=,Rio de Janeiro,Rio de Janeiro
0,0,1,0,0,2020-05-11 23:26:44 UTC,2020-05-19 10:05:31 UTC,pending,+/fi0ukuLx1ZjNZZ0aYnfWxta9Anjh/MlhbMxcO0gMg=,Porto Alegre,Rio Grande do Sul
0,1,1,0,0,2020-04-28 23:01:23 UTC,,paid,wgDB/e5PjQCAH9HsCbaVVnA3MehuxSugt3mNpczmkSo=,Macapá,Amapá
0,1,0,1,0,2020-05-15 20:44:05 UTC,,paid,Ln6Ow5ZL7TEO8vQvCPmS3YElr0JpXrh+Qy7xmOiOFI0=,Campinas,São Paulo
1,0,0,1,0,2020-08-04 11:49:35 UTC,,paid,P+XFvH0cXfWSswpapat/P47Y/3bE54GUSu1zaiwO2qE=,Sorocaba,São Paulo
0,1,1,1,0,2020-05-12 14:48:15 UTC,,paid,gPavYqQ1mRQ5A19wcmGdSmhKKhRrBchWwjTLnqBoSEY=,Santos,São Paulo
0,1,1,1,0,2020-05-15 10:25:57 UTC,,paid,CKuPcPrytaF/PZIBjx0cG6qp0sKJMin4HdqaJ+P7EJ8=,Goiânia,Goiás
0,0,1,1,0,2020-06-26 02:16:21 UTC,,paid,WPLWCV9/72JnyLLLo5K28Jgm0M4LcZMm0FT3eKbKn98=,Jaú,São Paulo
0,1,0,1,0,2020-05-25 14:29:17 UTC,,paid,OednuDU0LBBs8czDz2u1y6XPFes4u46Mv0GaiOnCKOE=,Porto Alegre,Rio Grande do Sul
0,1,1,0,0,2020-06-08 00:01:16 UTC,,paid,F/koD9AqR8+vBmHabfm/xOkDs5pD9gqfUpzhPZJTjMk=,São Bernardo do Campo,São Paulo
0,0,0,2,0,2020-05-22 06:05:10 UTC,,paid,L9b08YHf0SA8d0Mp/0dqLyE8cyErwi0ebBQDm1sYW44=,Belém,Pará
0,0,1,0,0,2020-01-15 14:39:46 UTC,2020-01-15 14:39:57 UTC,pending,RXiswtlhn3q5OE5f4dnxg0xVv+YkbWaQ+Ekmh5ROG3s=,Feira de Santana,Bahia
1,0,1,1,0,2020-08-13 10:53:44 UTC,2020-08-21 10:02:45 UTC,pending,RKX7qDDuoq1Zg9v8F7NeNfjbL4IEq5DZ7HSC2CYDrG8=,Salvador,Bahia
1,1,0,1,0,2020-08-06 15:33:31 UTC,,paid,PUAUunbl5rXfs/OBWj9uhZ+ZCHXFzW4HNY442jqY1Yk=,Paranapanema,São Paulo
0,0,2,0,0,2020-08-13 19:17:47 UTC,,paid,HMtvcXZJuh2xMOasI8V7fPIwjZg7L0BKysLW1pm6O4U=,Várzea Grande,Mato Grosso
0,1,0,0,0,2020-08-13 04:06:44 UTC,2020-08-21 10:02:34 UTC,pending,xgN0/SyjY7eSJm7OBkNQC5I7/7rNGpCmVycCbA8QC/0=,São Paulo,São Paulo
0,0,1,1,0,2020-04-04 18:38:21 UTC,2020-04-13 10:21:39 UTC,pending,eAM6FfJFQp9cu06XpFWd1hdjvt4oaBUNpAuGHixyl0I=,Mogi Guaçu,São Paulo
0,0,1,1,0,2020-04-06 21:43:32 UTC,,paid,25A/CEpgkGEM4f6qnjg04ISAyhf0B2T9jt/S4mZYxpk=,Campo Bom,Rio Grande do Sul
0,0,1,1,0,2020-04-08 03:01:55 UTC,,paid,OiJY4gPMTiE3uq7CJDrzQkbJTxXfFB3Eu6fbyufjgyA=,Pelotas,Rio Grande do Sul
0,0,1,0,0,2020-01-08 21:39:35 UTC,2020-01-08 21:39:47 UTC,pending,uDnCDkSLAQa6bqznRvoPDOReSdG0NWJ4lqPRzRQWlBU=,Várzea Grande,Mato Grosso
1,1,0,0,0,2020-06-09 15:29:54 UTC,,paid,sxRGZVruGdxuKQu/qnPIY7o698fQv1zitUUjKvbY9HI=,Colombo,Paraná
1,1,1,1,0,2020-06-10 00:58:27 UTC,,paid,wzZM/x50pLhpzK7yi9Cl2VCvkramUlTum91C51hVGxs=,Rio de Janeiro,Rio de Janeiro
1,0,0,1,0,2020-06-09 15:48:32 UTC,,paid,mWUMJ8Eanmm1NDB5ep6xNtC3tHp8O+MV9J7oJGY6NvA=,São José do Rio Preto,São Paulo
1,0,1,0,0,2020-06-09 13:48:57 UTC,,paid,WIsvsv1l91bgW9pZUL02bk/pWaFyvmqwfzMAY8dpbs4=,Rio de Janeiro,Rio de Janeiro
0,0,2,0,0,2020-06-10 15:08:03 UTC,,paid,HlgxNm/AQ2b+pvcsP3lkerbl1ZlO3QadY4i8OC8WarA=,Rio de Janeiro,Rio de Janeiro
0,1,1,1,0,2020-05-05 02:54:49 UTC,,paid,rKi2HQBzZAesu4pqsu7poSwjnW95wZ83/LqwXePGzOw=,São José do Rio Preto,São Paulo
0,1,1,0,0,2020-04-28 12:23:31 UTC,,paid,l1nUzn7aKbxydZudXDry4aqOTkxQ4KPRL2EINNWjxPQ=,Juazeiro,Bahia
1,0,0,0,0,2020-07-19 21:27:19 UTC,,paid,oxhXGajUZBI4A1POevqqSwNqSsA49ikjWX0n/erfXOc=,Hortolândia,São Paulo
0,1,0,0,0,2020-07-11 01:00:33 UTC,2020-07-21 10:13:31 UTC,pending,MOIHrhhhQPSceE/1XiKTEqAyzxG/FxKzn06IWVW8+wQ=,Criciúma,Santa Catarina
1,1,0,0,0,2020-07-20 14:24:28 UTC,,paid,IzLdcRBW2g6UhZ55wee0AJSusAYTpVeShnvTcvhIGTk=,São Paulo,São Paulo
